gender,age,ed,retire,income,creddebt,othdebt,default,marital,homeown
1,39,15,0,23,2.502791,1.476209,1,0,1
0,47,18,0,31,1.34385,1.29115,0,1,0
1,31,12,0,40,2.72304,7.03696,1,0,0
1,31,19,0,43,0.706146,0.196854,1,0,0
1,76,9,1,9,0.009,0.216,0,0,0
1,29,16,0,43,1.139844,4.923156,1,0,1
0,42,15,0,42,1.964004,2.361996,0,1,1
1,24,19,0,44,0.722304,1.785696,1,1,1
0,72,17,1,30,0.7209,0.8991,0,1,1
0,36,19,0,27,0.42957,1.89243,1,1,1
1,72,11,0,133,2.110311,3.342689,0,0,1
0,41,13,0,73,3.283686,5.403314,1,1,1
1,18,10,0,15,0.11868,0.52632,0,1,1
0,68,10,0,120,0.39204,0.68796,0,1,1
1,39,18,0,113,4.482936,1.958064,0,1,1
1,33,19,0,73,0.53874,6.03126,1,0,1
0,22,17,0,13,0.800124,0.993876,1,0,1
1,34,16,0,51,1.062075,0.722925,1,1,1
0,31,19,0,68,0.30498,2.34702,1,0,0
1,31,11,0,23,0.171396,0.242604,1,0,0
1,26,19,0,67,1.466496,3.625504,1,0,0
0,45,10,0,27,0.272646,3.858354,0,0,1
1,49,7,0,21,0.262143,1.270857,0,1,1
1,23,11,0,18,0.012096,0.131904,0,0,0
1,22,14,0,24,0.08832,0.46368,1,1,0
1,61,20,0,49,2.588376,4.369624,0,1,0
0,35,21,0,30,1.46955,1.56045,0,0,0
1,26,17,0,48,0.82128,4.84272,1,1,1
1,20,15,0,25,0.9061,0.7939,1,0,0
1,22,13,0,22,0.045056,0.658944,1,0,1
0,39,14,0,66,1.221264,15.740736,0,0,1
1,44,17,0,88,0.524832,1.323168,0,1,1
0,26,12,0,29,1.169686,0.773314,0,1,1
0,47,17,0,34,0.511632,3.364368,0,0,1
1,61,8,0,66,5.15493,8.37507,1,0,1
1,30,14,0,45,1.39932,2.74068,0,1,0
0,31,13,0,27,1.18503,1.37997,0,0,0
1,56,18,0,60,0.2457,6.7743,0,1,1
0,32,18,0,25,0.607475,0.567525,1,0,0
1,26,14,0,24,0.417576,2.870424,1,0,1
0,18,12,0,24,2.684016,1.419984,1,0,0
1,64,8,1,10,0.03876,0.64124,0,1,1
0,19,14,0,18,0.384678,0.389322,0,0,1
0,59,18,0,173,3.092721,7.114279,0,0,0
0,55,14,0,54,5.845122,3.388878,1,1,0
0,55,12,0,56,1.31376,3.83824,0,0,0
0,31,17,0,17,0.899844,1.344156,0,0,1
1,55,14,0,261,4.537485,11.383515,0,1,1
0,28,14,0,24,0.46644,2.29356,0,1,1
1,43,20,0,59,0.126201,5.360799,1,0,1
0,75,10,1,15,0.33813,1.19187,0,0,0
1,21,16,0,15,0.522975,0.902025,1,1,1
0,19,14,0,33,0.3069,2.1681,1,0,0
0,24,13,0,17,1.564,1.156,0,0,1
1,29,12,0,25,0.8037,1.0963,0,1,1
1,34,18,0,107,1.005372,2.846628,1,0,1
1,33,13,0,30,1.63152,4.54848,0,1,0
1,23,11,0,19,1.241954,0.620046,1,1,1
0,20,13,0,18,0.187272,0.460728,1,0,1
1,18,13,0,16,0.653184,0.690816,1,1,0
0,41,18,0,119,4.831162,7.782838,0,0,1
0,43,12,0,85,2.377875,3.997125,0,0,1
1,61,9,0,86,0.85785,0.94815,0,0,0
1,42,10,0,48,0.247776,1.144224,0,0,0
1,21,16,0,23,1.187329,3.619671,1,0,0
1,18,13,0,15,0.147645,0.617355,0,0,1
0,33,14,0,36,1.71288,0.15912,0,1,0
0,32,14,0,52,0.70434,1.11566,0,1,1
0,59,9,0,45,1.3923,4.4577,0,1,0
0,79,19,1,15,0.48411,1.00089,0,1,1
1,55,16,0,380,1.05336,14.90664,0,1,1
0,69,17,0,55,1.305645,5.459355,0,1,1
1,49,11,0,70,6.76704,3.87296,0,1,1
1,35,10,0,34,0.670582,4.871418,1,0,1
1,72,14,1,40,0.64704,1.27296,0,0,1
1,74,19,1,27,0.626886,0.075114,0,0,1
1,68,16,0,51,1.310445,0.984555,0,0,1
1,40,18,0,84,0.538356,1.897644,0,0,1
1,52,12,0,41,4.844642,5.897358,1,0,1
1,68,7,0,31,0.220689,0.430311,0,0,1
1,43,8,0,29,1.846024,2.387976,0,1,0
1,52,10,0,65,5.1129,2.2971,0,1,1
0,52,17,0,38,0.5187,2.1413,0,0,1
1,33,19,0,91,11.503492,5.513508,1,0,1
0,78,14,1,17,0.27336,0.74664,0,0,0
1,23,14,0,18,1.511424,1.440576,1,0,0
0,64,14,0,50,6.09915,4.85085,1,1,1
0,30,19,0,67,0.699748,1.176252,0,1,1
1,19,14,0,21,0.047628,0.834372,0,0,0
0,63,21,0,237,8.849106,25.989894,0,0,1
1,19,14,0,20,1.07696,1.04304,0,0,1
0,77,13,1,15,0.66402,2.39598,0,0,1
1,31,20,0,59,0.12213,8.01987,0,1,0
1,32,10,0,19,0.940405,0.864595,1,0,1
0,36,15,0,99,4.355208,18.810792,1,0,1
0,46,18,0,110,5.56512,21.71488,0,0,0
1,77,18,1,162,2.317896,2.218104,0,0,1
1,33,11,0,31,0.497426,3.005574,0,0,0
1,54,15,0,147,0.991809,4.741191,0,0,1
1,23,10,0,35,0.60795,0.96705,1,1,0
0,19,14,0,12,0.107952,0.204048,1,1,1
1,29,14,0,24,0.724224,1.483776,1,1,1
0,31,13,0,37,0.074592,0.369408,0,0,1
0,37,11,0,29,3.319137,1.233863,1,0,0
0,51,18,0,151,2.967301,3.525699,0,1,1
1,58,14,1,9,1.246014,0.706986,0,0,0
0,42,13,0,110,2.97,2.97,0,0,0
1,39,12,0,24,1.09032,0.58968,1,1,1
0,21,16,0,43,1.076677,1.030323,0,1,1
1,21,16,0,13,0.095004,1.035996,1,0,1
0,51,17,0,58,0.66671,2.52329,1,1,0
0,33,18,0,120,7.15008,8.80992,1,0,0
1,18,13,0,16,0.201152,0.246848,1,1,1
1,28,15,0,28,1.312416,4.735584,0,0,0
0,47,20,0,76,1.0374,4.2826,0,1,0
0,49,17,0,69,0.466923,4.156077,0,1,1
0,42,15,0,65,2.25069,1.51931,1,0,1
1,31,19,0,118,5.01795,10.91205,1,0,0
1,68,8,0,68,0.891684,2.304316,0,0,1
0,51,14,0,83,3.3366,9.1134,1,0,1
0,22,17,0,23,0.772616,0.423384,0,0,0
0,47,17,0,58,2.004944,4.723056,0,1,0
0,39,20,0,70,0.98175,10.56825,0,0,1
1,23,18,0,60,0.78246,2.99754,1,0,1
0,27,16,0,44,0.160952,2.435048,0,1,1
0,64,15,0,47,0.11233,0.12267,0,0,1
0,69,19,0,62,1.408144,2.807856,0,1,1
1,49,13,0,53,2.722928,2.789072,0,1,1
0,40,18,0,61,2.22528,3.56972,0,0,1
0,24,14,0,22,0.267014,4.770986,1,0,1
1,51,15,0,28,0.370048,1.197952,0,0,0
0,34,8,0,28,0.36344,0.86856,0,1,1
0,27,19,0,44,0.650496,3.221504,1,0,0
0,56,19,0,83,1.010359,2.060641,0,0,1
0,46,20,0,122,8.275504,6.608496,1,0,1
0,21,16,0,25,1.991175,1.483825,1,0,0
0,32,11,0,21,0.9828,0.5292,1,1,1
1,62,7,0,32,0.476576,1.219424,0,1,1
0,29,20,0,34,0.746232,2.415768,1,1,1
1,38,20,0,44,0.826848,3.001152,0,0,1
0,18,13,0,48,1.165536,1.570464,0,0,1
1,22,12,0,21,0.187551,0.085449,0,1,1
0,78,9,1,25,1.089,3.411,0,1,1
0,33,14,0,32,1.19856,6.06544,1,1,1
1,78,12,1,12,0.166788,1.309212,0,0,0
0,36,13,0,47,0.37835,1.26665,0,0,0
1,57,12,0,35,1.344,2.156,0,0,1
0,20,13,0,17,1.043868,1.149132,1,0,0
1,33,14,0,28,0.86072,2.10728,1,0,1
0,41,20,0,91,3.298295,1.706705,0,1,1
1,19,12,0,19,0.08151,1.40049,1,0,0
1,73,16,0,32,0.781824,0.754176,0,0,1
1,26,14,0,37,0.98642,2.19558,1,1,0
1,75,18,0,122,23.381178,17.000822,1,1,1
1,41,17,0,37,0.239686,2.683314,0,0,0
0,29,16,0,35,1.976065,1.558935,1,0,1
1,51,15,0,33,2.568951,5.054049,1,1,1
1,50,17,0,142,16.052532,19.305468,1,1,1
1,75,11,1,24,0.723096,1.268904,0,1,1
1,44,13,0,67,0.804804,5.292196,1,0,0
0,24,14,0,47,0.379901,6.059099,1,0,0
1,50,7,0,26,0.279136,1.306864,1,1,1
1,50,15,0,64,0.407808,1.896192,0,0,1
1,52,13,0,57,0.341088,1.482912,0,0,1
0,52,12,0,38,1.385328,6.860672,1,0,0
1,37,19,0,84,2.426256,12.189744,1,0,1
0,69,12,1,12,0.103488,1.072512,0,1,1
1,21,16,0,34,0.73542,6.40458,1,1,1
1,68,16,0,121,1.288408,9.359592,0,0,1
0,58,15,0,75,0.57375,5.80125,0,1,1
0,20,13,0,18,0.466128,1.405872,1,0,0
0,24,17,0,18,0.656676,0.675324,1,0,1
1,38,10,0,38,0.558144,3.089856,1,1,0
1,44,16,0,42,2.543856,3.084144,0,0,1
1,70,19,0,418,14.351194,43.750806,1,0,1
1,52,20,0,137,1.083944,10.698056,0,0,1
0,79,17,1,15,0.09468,0.26532,0,1,1
1,51,18,0,39,3.35205,4.09695,0,1,1
0,30,13,0,32,0.147392,1.356608,1,1,1
0,23,18,0,43,0.34056,1.07844,0,0,0
1,79,12,1,9,0.916992,0.874008,0,0,0
1,76,15,0,39,2.294916,5.037084,0,0,0
0,54,8,0,58,0.789496,3.966504,0,1,0
0,24,18,0,30,0.15444,1.16556,1,1,1
1,29,13,0,43,2.291685,11.597315,1,0,0
1,36,15,0,27,1.007721,1.665279,1,1,1
1,37,14,0,29,1.131435,2.783565,0,1,1
1,33,17,0,55,5.37251,3.92249,0,0,1
1,31,14,0,18,0.501804,1.406196,1,1,1
1,55,11,1,11,0.241164,0.352836,0,0,0
1,27,17,0,34,2.307648,5.308352,1,1,1
1,75,11,1,14,0.563388,1.032612,0,0,1
1,38,17,0,26,0.264862,1.321138,0,0,1
1,38,12,0,38,0.732336,0.939664,0,1,1
1,31,17,0,46,1.062048,3.721952,0,1,1
0,51,17,0,84,3.721872,5.182128,1,0,1
1,20,15,0,27,0.571428,0.427572,1,1,1
1,77,10,1,9,0.392472,0.318528,0,1,0
0,36,14,0,56,3.179904,1.188096,1,0,0
0,27,14,0,42,0.68019,2.63781,1,0,0
1,59,15,0,160,1.4288,1.6112,0,0,0
1,41,11,0,37,0.122322,1.986678,0,0,1
1,47,18,0,144,1.689408,2.342592,0,0,1
0,76,15,1,44,0.280324,11.907676,0,0,1
1,39,10,0,40,0.89392,2.06608,0,1,1
0,37,19,0,52,2.73728,1.42272,0,0,1
1,33,9,0,27,0.833949,0.975051,0,1,0
1,63,18,0,31,2.381575,3.043425,1,0,1
0,26,15,0,31,0.187395,0.215605,0,0,1
1,35,18,0,36,0.332856,0.495144,0,1,1
1,63,19,0,69,3.16572,9.59928,1,0,0
1,22,12,0,21,0.198534,0.410466,1,1,1
0,61,19,0,211,10.2968,15.4452,0,1,1
1,26,16,0,24,1.297296,1.510704,1,1,0
1,55,15,0,38,1.504458,4.537542,0,1,0
0,42,19,0,52,2.17672,3.80328,1,1,0
0,66,14,1,11,2.35345,0.67155,1,1,1
1,54,11,0,62,0.35712,0.75888,0,1,0
1,50,12,0,51,0.887655,2.121345,0,1,1
0,30,13,0,30,0.81969,1.85031,1,1,1
1,24,17,0,27,2.94462,4.80438,1,1,1
1,57,16,0,72,5.620608,4.171392,1,0,1
1,29,22,0,46,1.737604,2.908396,1,0,0
0,60,13,0,168,14.868336,8.147664,1,0,0
0,18,13,0,44,3.017784,3.054216,1,1,1
0,35,13,0,28,1.097376,0.834624,0,1,0
1,58,12,0,44,0.503316,1.300684,0,0,1
1,66,18,0,63,1.079568,6.858432,0,1,1
1,65,12,0,93,0.68913,2.10087,0,1,1
0,18,13,0,15,0.44928,1.89072,1,0,0
0,39,18,0,86,0.4816,2.2704,0,1,1
1,27,18,0,35,2.57446,2.39554,1,0,0
0,56,20,0,183,2.276703,23.892297,0,0,0
0,51,13,0,95,7.5411,10.4139,1,1,0
1,27,15,0,34,1.833858,2.144142,1,0,0
1,44,9,0,79,8.715438,10.481562,1,1,1
0,28,20,0,55,5.944125,3.130875,1,0,0
1,70,11,0,107,4.364316,9.759684,0,1,1
0,41,17,0,49,0.557375,5.567625,0,1,1
1,18,13,0,18,0.592704,2.053296,1,1,1
0,39,18,0,85,0.92701,2.30299,0,0,1
1,50,14,0,48,1.39104,4.12896,0,1,1
0,19,14,0,11,0.056144,0.581856,1,1,1
1,64,19,1,11,0.068112,0.723888,0,0,0
0,71,17,0,103,1.475784,2.232216,0,1,1
0,21,16,0,20,0.89208,0.78792,1,0,1
1,33,10,0,25,0.275625,0.849375,0,1,1
0,48,15,0,56,2.159136,3.888864,0,0,1
0,36,19,0,47,3.68621,3.59879,1,1,1
1,57,11,0,33,0.980562,4.926438,1,0,0
1,62,19,0,31,1.11259,4.62241,1,0,0
1,29,19,0,53,0.784294,7.218706,1,1,1
0,18,12,0,30,1.02546,1.40454,1,0,0
1,37,21,0,147,11.72325,6.65175,1,0,1
0,46,17,0,65,1.936935,3.068065,0,0,1
1,38,18,0,117,4.98069,6.60231,1,0,0
1,32,15,0,49,3.712436,5.499564,1,1,1
0,41,13,0,48,4.089936,2.582064,1,1,1
1,32,13,0,62,1.609272,6.202728,1,1,0
1,45,16,0,53,0.564079,0.972921,0,1,0
0,28,18,0,29,0.5626,2.2504,1,1,1
1,27,16,0,38,2.914752,2.253248,1,0,0
1,31,16,0,24,0.04608,1.48992,0,0,1
0,79,14,1,21,1.348872,1.759128,0,0,0
1,74,15,1,9,0.421317,1.099683,0,1,0
0,52,19,0,64,2.749952,7.746048,0,1,0
1,39,15,0,64,1.394624,3.533376,0,1,1
0,51,12,0,70,2.3681,9.5319,0,1,1
1,65,18,1,9,0.721791,0.475209,0,1,0
1,30,17,0,28,1.189608,4.942392,1,0,0
1,47,12,0,45,4.210875,4.654125,0,1,1
1,74,11,1,14,0.51072,0.38528,0,0,1
1,60,14,0,59,6.277305,3.929695,1,1,1
0,41,20,0,67,3.112284,2.515716,0,0,1
0,42,14,0,50,0.7409,2.3591,0,0,0
0,32,11,0,37,3.132864,3.860136,1,1,1
1,20,10,0,22,1.3409,1.1891,0,1,0
0,33,18,0,66,3.133416,2.344584,1,0,1
1,26,20,0,81,2.248155,2.692845,0,0,1
0,19,11,0,23,1.119916,4.837084,1,1,1
0,76,14,0,36,0.75816,2.48184,0,1,1
1,55,15,0,49,0.114905,0.130095,0,0,1
1,21,14,0,14,0.17136,2.20864,1,0,0
1,20,11,0,14,0.417872,0.856128,0,0,1
0,58,13,0,77,1.479555,3.371445,0,1,1
0,59,19,0,39,4.682301,3.546699,1,0,1
1,21,16,0,16,0.753744,1.214256,1,0,1
0,31,10,0,45,1.059345,6.905655,0,0,0
1,34,13,0,45,1.89405,6.34095,0,1,1
0,37,15,0,78,3.441204,9.896796,0,1,0
0,35,12,0,32,2.050624,3.677376,0,0,0
0,62,13,0,83,3.160474,9.953526,0,0,1
1,43,19,0,46,0.908868,3.185132,0,1,0
1,77,20,1,13,0.383045,0.695955,0,0,1
1,44,18,0,47,3.802864,5.973136,1,0,0
1,52,13,0,70,0.8316,5.3284,0,1,0
1,21,16,0,33,0.79398,1.18602,0,0,0
0,38,12,0,32,0.597632,5.898368,0,0,0
1,42,19,0,56,1.049104,0.854896,1,0,0
1,32,17,0,26,0.019734,0.266266,1,0,0
1,47,18,0,61,2.588352,2.169648,0,0,1
0,69,12,0,56,2.7468,2.2932,0,1,1
0,78,10,1,13,0.478114,1.367886,0,1,1
1,22,9,0,24,0.54636,2.93364,0,0,0
0,52,18,0,108,1.5012,13.5108,0,1,1
1,58,15,0,80,4.4772,2.8028,0,1,1
0,46,10,0,25,0.816,0.384,0,1,1
0,63,18,0,66,1.028412,2.469588,0,1,1
1,34,16,0,29,0.480356,4.275644,0,0,0
0,37,9,0,17,0.147696,0.668304,0,0,0
0,53,11,0,48,2.53824,1.30176,1,0,1
1,31,19,0,15,0.267,0.483,0,0,1
0,48,18,0,94,7.419984,4.988016,1,1,0
0,22,12,0,20,0.98318,1.19682,1,0,1
1,51,14,0,27,1.35594,1.07406,1,1,1
0,66,14,0,144,0.943488,2.800512,0,1,1
0,33,18,0,29,1.56281,0.90219,1,0,1
1,67,20,0,89,1.92774,4.83626,0,0,0
1,19,14,0,24,0.5544,1.8456,1,1,1
1,41,14,0,43,2.622871,5.160129,1,1,0
0,53,12,0,73,4.586517,3.954483,0,1,0
0,57,15,0,288,11.085984,22.610016,1,1,1
0,44,9,0,30,0.5805,0.9195,0,0,1
0,53,16,0,57,0.220932,0.748068,0,1,0
0,49,22,0,314,3.183332,39.834668,0,1,0
1,21,16,0,15,0.17172,0.36828,1,1,0
1,48,13,0,56,0.11088,3.58512,0,0,1
1,63,13,0,33,0.53196,1.18404,0,0,1
1,24,17,0,28,0.994336,1.581664,0,1,1
1,26,17,0,70,1.02858,4.50142,1,0,1
0,56,10,0,157,8.630604,8.325396,0,1,1
1,57,14,1,31,5.080435,6.234565,0,0,1
1,69,12,0,115,17.11545,30.03455,1,1,0
1,56,17,0,203,2.72832,9.45168,0,0,1
1,49,18,0,73,6.743667,11.433333,1,0,1
1,37,18,0,102,0.92004,10.29996,1,0,0
1,64,12,0,39,0.852774,1.409226,0,1,1
0,79,9,1,13,0.00494,0.06006,0,1,0
0,19,14,0,32,1.798368,2.393632,1,0,1
0,69,15,0,49,0.973728,9.169272,0,0,0
1,32,18,0,72,5.981472,13.890528,1,1,1
0,55,16,0,108,2.1978,5.7942,0,0,1
1,54,16,0,40,0.38844,2.93156,0,0,0
1,31,16,0,25,0.438,0.312,0,0,1
0,50,17,0,97,5.78411,11.48189,0,1,1
1,49,14,0,56,3.23568,2.75632,1,1,1
1,23,18,0,18,0.854244,1.341756,1,1,1
1,48,14,0,24,0.57372,0.26628,0,1,0
0,45,7,0,33,0.682407,1.330593,0,0,0
1,43,12,0,37,0.263958,4.287042,0,1,0
0,20,15,0,18,0.150912,1.001088,1,0,0
1,58,11,0,41,0.19803,2.63097,0,0,1
0,35,15,0,51,1.685448,1.068552,0,1,0
1,32,14,0,30,0.74415,0.48585,0,0,1
1,44,11,0,62,0.456754,2.829246,0,0,0
0,63,18,0,90,11.35755,9.79245,1,0,1
0,37,18,0,65,1.03545,2.79955,0,1,1
0,21,12,0,15,0.64155,0.72345,1,0,0
1,46,17,0,88,2.890272,5.205728,1,0,0
1,51,15,0,43,0.940324,0.951676,0,0,0
0,63,13,0,39,0.435864,1.280136,0,1,0
1,47,19,0,185,8.658,20.202,1,0,1
1,58,10,0,76,0.7847,3.6993,0,1,1
1,30,19,0,42,1.670214,8.703786,1,0,1
1,33,12,0,41,0.713031,0.639969,0,1,1
0,23,18,0,61,1.46766,2.19234,0,1,1
1,33,19,0,43,3.210251,1.992749,1,1,1
1,25,15,0,16,0.198144,0.377856,0,1,0
0,25,14,0,25,0.9768,1.4232,1,0,0
1,42,17,0,202,10.568236,9.833764,1,0,1
1,25,13,0,16,0.948,1.052,1,1,1
0,51,15,0,29,0.288144,1.799856,1,1,0
0,40,13,0,41,1.355091,1.473909,1,1,1
0,24,17,0,22,0.326898,0.531102,0,1,1
1,24,13,0,33,0.792396,1.484604,1,1,1
0,53,15,0,144,16.035264,11.900736,1,1,1
0,29,16,0,55,6.831,3.289,1,1,1
1,25,19,0,23,0.039928,0.121072,0,1,1
0,49,18,0,42,2.67624,1.10376,1,0,0
1,26,16,0,19,1.713306,0.452694,1,1,0
1,31,19,0,95,0.63802,6.29698,1,0,1
1,20,15,0,18,0.711288,0.890712,0,1,1
1,42,16,0,97,0.59073,3.48327,0,1,0
1,61,17,0,93,5.434176,10.933824,0,0,0
0,60,14,1,10,0.19482,0.31518,0,1,1
0,64,12,1,19,0.180234,0.408766,0,1,0
1,27,22,0,44,0.69168,1.94832,1,1,1
1,58,12,0,117,4.680468,3.860532,0,1,1
0,74,16,1,70,2.63032,5.90968,0,1,1
1,39,14,0,84,2.895648,8.780352,1,1,1
0,64,10,1,23,0.664332,3.337668,0,1,0
0,23,15,0,37,0.551485,1.483515,0,0,1
0,54,14,0,62,2.64771,1.87829,1,0,0
0,63,15,0,22,0.094248,1.291752,0,1,1
1,52,16,0,46,0.511566,1.006434,0,1,0
1,26,18,0,23,0.84525,2.60475,0,1,1
1,33,19,0,47,1.0716,2.6884,1,1,0
0,24,19,0,20,1.15588,1.68412,1,0,1
0,57,15,0,105,4.87305,7.62195,0,0,1
0,63,19,0,45,1.25424,4.77576,0,1,0
0,33,19,0,44,0.76472,1.17128,0,1,1
1,54,17,0,118,19.665408,10.542592,1,0,1
1,73,14,1,28,1.06568,3.77832,0,0,1
0,35,12,0,42,2.170896,2.197104,1,0,1
0,75,11,0,40,0.1856,4.4544,0,1,0
1,25,13,0,25,0.5075,1.2425,1,1,0
0,24,12,0,15,0.533265,0.561735,1,0,0
1,36,14,0,17,0.17952,0.94248,0,0,1
0,55,10,0,67,3.696792,11.579208,1,0,0
0,25,15,0,42,0.975744,1.796256,1,1,1
1,60,13,0,73,3.05505,7.89495,0,0,1
1,48,19,0,27,1.948752,0.859248,1,1,1
0,79,10,1,9,0.472374,0.994626,0,0,0
0,29,17,0,24,0.191064,0.264936,1,1,0
1,65,17,0,70,1.17978,6.24022,0,1,1
0,46,20,0,95,3.17376,5.94624,0,0,1
0,52,16,0,79,15.45556,7.61244,1,0,1
0,53,17,0,44,1.629144,2.726856,0,0,0
1,18,11,0,24,0.335256,1.128744,1,1,1
0,66,10,1,10,0.0814,0.1186,0,0,0
0,59,14,1,56,0.38528,1.40672,0,1,1
1,44,11,0,35,6.63152,2.04848,1,0,1
0,61,13,0,42,5.36403,6.68997,1,0,0
1,48,17,0,87,2.700915,0.344085,0,1,0
0,21,16,0,18,0.37044,1.39356,1,1,1
1,78,12,1,26,0.509652,1.206348,0,0,0
1,39,21,0,35,0.14105,0.76895,1,0,1
0,77,9,1,23,0.474628,3.067372,0,0,1
1,20,10,0,18,0.837612,1.070388,1,0,0
1,63,13,1,55,1.390125,2.734875,0,1,1
0,36,18,0,49,1.372,1.078,1,1,0
1,26,11,0,22,1.320528,1.385472,0,1,1
1,62,11,0,116,12.5715,30.9285,1,1,1
1,43,9,0,30,3.468,5.202,1,0,1
1,27,10,0,20,0.1904,0.3696,1,0,1
0,27,11,0,23,0.133952,5.018048,0,1,0
1,23,18,0,47,1.274922,3.378078,1,1,1
0,24,19,0,18,0.5085,1.5255,1,1,0
0,30,21,0,41,0.764199,3.704801,1,1,0
1,63,13,0,189,5.056128,28.207872,0,0,0
1,35,7,0,16,0.18144,0.82656,0,0,0
0,65,13,0,27,0.45279,0.70821,0,0,1
1,23,18,0,16,0.383296,1.424704,1,0,0
0,66,11,0,32,0.976128,4.975872,0,0,0
0,23,15,0,25,0.47585,0.29915,1,1,0
0,75,9,1,25,0.423925,0.351075,0,0,1
0,33,20,0,98,5.786704,18.125296,1,0,0
0,43,12,0,31,2.491625,1.383375,0,0,1
0,49,11,0,59,0.094164,2.383836,0,1,1
1,24,14,0,26,1.188148,2.607852,1,0,1
0,56,16,0,66,0.801504,0.782496,0,1,0
0,57,17,1,67,1.245195,2.975805,0,1,1
1,37,17,0,150,4.7466,3.3534,1,1,1
0,39,14,0,45,0.79866,1.81134,0,1,0
0,44,10,0,28,0.090048,1.253952,0,0,1
1,31,13,0,29,0.927768,2.668232,1,0,0
1,32,8,0,40,2.31616,4.72384,1,1,1
1,52,12,0,212,7.24404,14.37996,0,1,1
1,64,15,0,64,2.1888,2.6112,0,0,0
1,44,15,0,144,4.74768,10.37232,1,1,1
1,45,17,0,62,0.805876,7.502124,1,1,1
1,68,15,1,17,1.445136,1.410864,0,0,1
1,31,17,0,62,0.85932,0.38068,0,0,1
1,52,13,0,60,0.17172,3.00828,0,0,1
1,46,20,0,86,5.98517,7.34483,1,0,1
1,73,18,1,14,1.28674,0.12726,0,1,1
1,57,14,0,53,0.97149,1.51951,0,1,0
1,28,21,0,52,0.58032,1.75968,1,0,0
0,67,16,0,51,0.279072,0.944928,0,1,1
1,59,13,0,57,5.430618,2.207382,0,0,1
1,53,21,0,61,2.108953,2.588047,0,0,0
0,25,14,0,27,1.215297,1.565703,1,0,0
0,28,16,0,25,0.9734,2.9516,1,0,0
0,50,15,0,72,0.537768,6.446232,0,0,1
1,67,14,0,28,0.42042,1.11958,0,1,0
1,43,20,0,101,0.302596,0.404404,0,1,1
1,55,11,0,133,7.00112,14.27888,0,1,1
1,53,19,0,192,3.212352,24.243648,0,1,1
0,37,11,0,34,1.234948,3.083052,1,0,0
0,38,14,0,53,1.32076,0.79924,0,1,1
0,29,15,0,20,0.2024,0.6776,0,1,0
1,45,10,0,107,4.656747,4.866253,0,1,1
0,58,19,0,1073,109.072596,102.308404,1,1,1
1,34,14,0,25,1.8483,4.2517,0,1,1
1,43,14,0,41,4.900115,3.504885,1,0,0
1,63,11,1,10,0.11187,1.01813,0,0,0
0,41,15,0,39,1.900626,2.701374,1,0,1
0,40,12,0,63,3.542112,12.270888,1,1,1
0,43,16,0,92,2.374152,3.973848,0,1,1
0,35,12,0,36,1.1016,6.0984,1,0,1
0,23,15,0,18,0.1953,0.7047,0,0,1
0,65,16,1,18,0.100098,1.105902,0,1,0
1,19,14,0,27,3.411639,2.825361,1,1,0
1,19,14,0,32,0.150176,0.457824,0,1,1
0,68,13,0,47,4.981248,3.666752,1,1,0
1,42,19,0,59,4.308416,8.907584,1,0,1
0,50,13,0,142,4.336254,7.165746,0,1,1
0,47,18,0,64,0.751168,5.456832,0,1,0
1,39,18,0,38,3.539016,2.388984,1,1,1
0,44,16,0,74,4.158948,3.389052,0,0,1
0,72,8,0,24,0.403824,0.724176,0,0,0
0,29,18,0,34,2.387616,4.718384,1,0,1
1,60,18,0,86,7.642132,5.859868,1,0,1
0,23,18,0,90,5.55282,14.78718,1,0,1
1,37,12,0,70,5.34051,4.94949,1,1,1
1,18,13,0,25,0.377775,1.347225,1,1,1
1,57,20,0,234,6.652152,17.449848,1,0,0
1,57,12,0,56,2.460976,5.715024,0,1,1
1,58,11,0,59,1.823808,3.132192,0,1,1
0,36,18,0,54,1.06596,2.71404,1,0,1
1,33,20,0,55,1.38644,6.14856,1,0,1
1,60,8,0,80,4.42152,1.09848,0,1,1
0,67,10,1,23,0.112125,0.462875,0,1,1
1,38,13,0,41,0.451,3.649,0,1,0
1,34,12,0,43,4.803874,2.334126,0,0,0
1,62,13,0,276,44.24556,19.23444,1,1,1
1,79,11,1,27,0.108891,2.834109,0,1,1
1,79,8,1,16,0.096512,0.735488,0,1,1
1,47,20,0,38,0.362824,0.701176,0,0,0
1,32,15,0,30,0.62118,2.94882,1,0,0
1,30,12,0,50,0.7912,3.8088,1,0,1
1,39,19,0,92,6.413872,4.258128,1,0,1
1,26,15,0,30,1.86396,7.64604,1,1,1
0,40,15,0,18,0.444924,0.167076,0,1,0
1,21,16,0,50,1.23015,5.71985,0,1,1
0,31,17,0,113,0.704329,1.894671,1,0,1
1,19,14,0,13,0.00728,0.20072,1,0,1
0,35,14,0,33,2.3331,0.9669,1,0,1
1,57,12,0,117,6.011577,14.229423,0,0,1
0,29,17,0,32,0.708864,1.563136,1,0,0
1,30,15,0,22,0.912384,1.463616,1,0,1
1,64,17,0,307,0.74601,3.85899,0,1,0
0,40,11,0,35,1.90988,3.41012,1,1,1
0,79,14,1,17,1.1152,1.6728,0,0,0
1,26,15,0,46,0.4784,0.7176,0,0,0
1,40,21,0,88,2.010624,3.621376,1,1,1
0,65,17,1,14,0.117124,1.198876,0,1,0
0,27,15,0,69,2.341584,3.454416,1,0,1
